taxonID	scientificName	parser_run	matchedType	matchSize	inputName	matchedName	inputCanonicalForm	matchedCanonicalForm	matchedEditDistance	inputRank	matchedRank	synonymStatus	acceptedName	matchedScore	matchTaxonID	classification
916da0fa-b3e4-5719-a08d-62343b7fce3b	Hemisurcula	1	Exact string match	1	Hemisurcula	Hemisurcula	Hemisurcula	Hemisurcula	0		genus		Hemisurcula	0.75	33695861	Animalia(kingdom), Mollusca(phylum), Gastropoda(class), Neogastropoda(order), Conoidea(superfamily), Clavatulidae(family), Hemisurcula(genus)
1a5affda-92cb-575a-bd97-3fae34efc121	Hemisus marmoratus	1	Canonical form exact match	1	Hemisus marmoratus	Hemisus marmoratus (Peters, 1854)	Hemisus marmoratus	Hemisus marmoratus	0	species	species		Hemisus marmoratus (Peters, 1854)	0.988	2ceb6ecad77c662b514a2ba9449931fc	Animalia(kingdom), Chordata(phylum), Amphibia(class), Anura(order), Hemisotidae(family), Hemisus(genus), Hemisus marmoratus(species)
c46559d0-b213-57d4-8bf2-ed01f904a77b	Hemitragus jemlahicus	1	Canonical form exact match	1	Hemitragus jemlahicus	Hemitragus jemlahicus (C. H. Smith, 1826)	Hemitragus jemlahicus	Hemitragus jemlahicus	0	species	species		Hemitragus jemlahicus (C. H. Smith, 1826)	0.988	37792ff30c3a598db3084d6087066eed	Animalia(kingdom), Chordata(phylum), Mammalia(class), Artiodactyla(order), Bovidae(family), Hemitragus(genus), Hemitragus jemlahicus(species)
99182340-c1d5-5197-a27b-f5bf6fda5488	Henryhowella	1	Exact string match	1	Henryhowella	Henryhowella	Henryhowella	Henryhowella	0		genus		Henryhowella	0.75	33646518	Animalia(kingdom), Arthropoda(phylum), Ostracoda(class), Podocopida(order), Cytheroidea(superfamily), Trachyleberididae(family), Henryhowella(genus)
fba20862-b1f4-56f9-9158-ca8b979e6d1f	Hepialidae	1	Exact string match	1	Hepialidae	Hepialidae	Hepialidae	Hepialidae	0		family		Hepialidae	0.75	33528647	Animalia(kingdom), Arthropoda(phylum), Insecta(class), Lepidoptera(order), Hepialoidea(superfamily), Hepialidae(family)
e0dfad24-fcb7-58fd-9409-12c5c54bb014	Hepialinae	1	Canonical form fuzzy match	1	Hepialinae	Hepialidae	Hepialinae	Hepialidae	1		family		Hepialidae	0.5	33528647	Animalia(kingdom), Arthropoda(phylum), Insecta(class), Lepidoptera(order), Hepialoidea(superfamily), Hepialidae(family)
26bdf7fa-278f-57e7-8f54-c73eb06c4a29	Herb1		No match	0	Herb1											
ead2dc69-fc49-5cd1-931a-f414d36b9e9a	Leptobrachium mouhoti	1	Canonical form exact match	1	Leptobrachium mouhoti	Leptobrachium mouhoti Stuart, Sok and Neang, 2006	Leptobrachium mouhoti	Leptobrachium mouhoti	0	species	species		Leptobrachium mouhoti Stuart, Sok and Neang, 2006	0.988	517c5636d8579011b2fb97c9b80684ba	Animalia(kingdom), Chordata(phylum), Amphibia(class), Anura(order), Megophryidae(family), Leptobrachium(genus), Leptobrachium mouhoti(species)
0a8f8ad6-efa5-5c85-9a0f-d5e2b9615c00	Leptobrachium ngoclinhense	1	Canonical form exact match	1	Leptobrachium ngoclinhense	Leptobrachium ngoclinhense (Orlov, 2005)	Leptobrachium ngoclinhense	Leptobrachium ngoclinhense	0	species	species		Leptobrachium ngoclinhense (Orlov, 2005)	0.988	fc604181dc3ab01206200a4c5aa9389d	Animalia(kingdom), Chordata(phylum), Amphibia(class), Anura(order), Megophryidae(family), Leptobrachium(genus), Leptobrachium ngoclinhense(species)
6b65c0c3-839d-50e9-bdf8-4ff5b4e9ec47	Leptobrachium promustache	1	Canonical form exact match	1	Leptobrachium promustache	Leptobrachium promustache (Rao, Wilkinson and Zhang, 2006)	Leptobrachium promustache	Leptobrachium promustache	0	species	species		Leptobrachium promustache (Rao, Wilkinson and Zhang, 2006)	0.988	075f6913bfc61e59bbd2712b6bd48cae	Animalia(kingdom), Chordata(phylum), Amphibia(class), Anura(order), Megophryidae(family), Leptobrachium(genus), Leptobrachium promustache(species)
b3e52cd5-7215-53a9-a675-2b8f484f4da7	Leptobrachium smithi	1	Canonical form exact match	1	Leptobrachium smithi	Leptobrachium smithi Matsui, Nabhitabhata and Panha, 1999	Leptobrachium smithi	Leptobrachium smithi	0	species	species		Leptobrachium smithi Matsui, Nabhitabhata and Panha, 1999	0.988	ab9bc93e1d59dcc3e9f67f55254d503b	Animalia(kingdom), Chordata(phylum), Amphibia(class), Anura(order), Megophryidae(family), Leptobrachium(genus), Leptobrachium smithi(species)
cab575f8-e67e-56e1-8256-59f48ca67925	Leptobrachium xanthospilum	1	Canonical form exact match	1	Leptobrachium xanthospilum	Leptobrachium xanthospilum Lathrop, Murphy, Orlov and Ho, 1998	Leptobrachium xanthospilum	Leptobrachium xanthospilum	0	species	species		Leptobrachium xanthospilum Lathrop, Murphy, Orlov and Ho, 1998	0.988	1a796a3f7042fb3270e4ca4a9b7d9726	Animalia(kingdom), Chordata(phylum), Amphibia(class), Anura(order), Megophryidae(family), Leptobrachium(genus), Leptobrachium xanthospilum(species)
0c34204a-83ce-5a77-ae5f-950e5724e8d3	Leptoclinides madara AB211070.1	2	Canonical form exact match	1	Leptoclinides madara AB211070.1	Leptoclinides madara Tokioka, 1953	Leptoclinides madara	Leptoclinides madara	0	species	species		Leptoclinides madara Tokioka, 1953	0.988	5b425562d586abc8e92e4a3e2bcf64c5	Animalia(kingdom), Chordata(phylum), Ascidiacea(class), Enterogona(order), Didemnidae(family), Leptoclinides(genus), Leptoclinides madara(species)
77acb4ff-2b76-530e-a36d-aba1944845ec	Leptod bicolor	1	No match	0	Leptod bicolor					species						
d292e72a-14b1-561b-a9b5-048820d388c2	Leptodactylodon bicolor	1	Canonical form exact match	1	Leptodactylodon bicolor	Leptodactylodon bicolor Amiet, 1971	Leptodactylodon bicolor	Leptodactylodon bicolor	0	species	species		Leptodactylodon bicolor Amiet, 1971	0.988	3d229d911a7fb1446bccf05c2f4831ae	Animalia(kingdom), Chordata(phylum), Amphibia(class), Anura(order), Arthroleptidae(family), Leptodactylodon(genus), Leptodactylodon bicolor(species)
2acc90ba-6d9d-5aff-8a0c-c9dc8d288a34	Leptodactylus albilabris	1	Canonical form exact match	1	Leptodactylus albilabris	Leptodactylus albilabris (Günther, 1859)	Leptodactylus albilabris	Leptodactylus albilabris	0	species	species		Leptodactylus albilabris (Günther, 1859)	0.988	02aef8c60239ab067959f91f85b606b2	Animalia(kingdom), Chordata(phylum), Amphibia(class), Anura(order), Leptodactylidae(family), Leptodactylus(genus), Leptodactylus albilabris(species)
b9803135-8909-5ef9-aeed-116c585e6c14	Leptodactylus bufonius	1	Canonical form exact match	1	Leptodactylus bufonius	Leptodactylus bufonius Boulenger, 1894	Leptodactylus bufonius	Leptodactylus bufonius	0	species	species		Leptodactylus bufonius Boulenger, 1894	0.988	ba88bf8c86ffd82459bae8b739dc4df0	Animalia(kingdom), Chordata(phylum), Amphibia(class), Anura(order), Leptodactylidae(family), Leptodactylus(genus), Leptodactylus bufonius(species)
91854ba9-d35c-5b58-bb46-0780e4d07bea	Leptodactylus chaquensis	1	Canonical form exact match	1	Leptodactylus chaquensis	Leptodactylus chaquensis Cei, 1950	Leptodactylus chaquensis	Leptodactylus chaquensis	0	species	species		Leptodactylus chaquensis Cei, 1950	0.988	1a94c8d703253f064556c82e614f0bfe	Animalia(kingdom), Chordata(phylum), Amphibia(class), Anura(order), Leptodactylidae(family), Leptodactylus(genus), Leptodactylus chaquensis(species)
ef9349f7-8646-5ef6-83e9-fa9fea2c2ec8	Leptodactylus didymus	1	Canonical form exact match	1	Leptodactylus didymus	Leptodactylus didymus Heyer, García-Lopez and Cardoso, 1996	Leptodactylus didymus	Leptodactylus didymus	0	species	species		Leptodactylus didymus Heyer, García-Lopez and Cardoso, 1996	0.988	e70267d322901977b3c7a46487d04d02	Animalia(kingdom), Chordata(phylum), Amphibia(class), Anura(order), Leptodactylidae(family), Leptodactylus(genus), Leptodactylus didymus(species)
8c225918-851b-5e62-81ae-cd8f8097f037	Leptodactylus diedrus	1	Canonical form exact match	1	Leptodactylus diedrus	Leptodactylus diedrus Heyer, 1994	Leptodactylus diedrus	Leptodactylus diedrus	0	species	species		Leptodactylus diedrus Heyer, 1994	0.988	fdb23e6245c447dbceda8947116b74c3	Animalia(kingdom), Chordata(phylum), Amphibia(class), Anura(order), Leptodactylidae(family), Leptodactylus(genus), Leptodactylus diedrus(species)
486d13f9-24e0-5a0f-a6db-0bb9c2df2c82	Leptodactylus discodactylus	1	Canonical form exact match	1	Leptodactylus discodactylus	Leptodactylus discodactylus Boulenger, 1884	Leptodactylus discodactylus	Leptodactylus discodactylus	0	species	species		Leptodactylus discodactylus Boulenger, 1884	0.988	b9f24b2e5e7f37cd9dc8a7198fc52dc7	Animalia(kingdom), Chordata(phylum), Amphibia(class), Anura(order), Leptodactylidae(family), Leptodactylus(genus), Leptodactylus discodactylus(species)
aab7a0ea-0572-5b90-8ea1-ad4b001aa6e1	Leptodactylus elenae	1	Canonical form exact match	1	Leptodactylus elenae	Leptodactylus elenae Heyer, 1978	Leptodactylus elenae	Leptodactylus elenae	0	species	species		Leptodactylus elenae Heyer, 1978	0.988	009c1dd631b60934bbfaff246ebb6127	Animalia(kingdom), Chordata(phylum), Amphibia(class), Anura(order), Leptodactylidae(family), Leptodactylus(genus), Leptodactylus elenae(species)
5c38728e-38fe-5714-a9b9-96a8277d4b7f	Leptodactylus fallax	1	Canonical form exact match	1	Leptodactylus fallax	Leptodactylus fallax Müller, 1926	Leptodactylus fallax	Leptodactylus fallax	0	species	species		Leptodactylus fallax Müller, 1926	0.988	f295452b1ca670ef9a506f250d4a9a9b	Animalia(kingdom), Chordata(phylum), Amphibia(class), Anura(order), Leptodactylidae(family), Leptodactylus(genus), Leptodactylus fallax(species)
10de63ed-08c3-555e-bb3d-efa65f64568e	Leptodactylus fuscus	1	Canonical form exact match	1	Leptodactylus fuscus	Leptodactylus fuscus (Schneider, 1799)	Leptodactylus fuscus	Leptodactylus fuscus	0	species	species		Leptodactylus fuscus (Schneider, 1799)	0.988	a94dda88b75934df1f2bf8b6ef302fd0	Animalia(kingdom), Chordata(phylum), Amphibia(class), Anura(order), Leptodactylidae(family), Leptodactylus(genus), Leptodactylus fuscus(species)
12e49514-24be-5127-93be-816b98b14185	Leptodactylus gr. wagneri	2	Canonical form exact match	1	Leptodactylus gr. wagneri	Leptodactylus	Leptodactylus	Leptodactylus	0		genus		Leptodactylus	0.75	33661651	Animalia(kingdom), Chordata(phylum), Amphibia(class), Anura(order), Leptodactylidae(family), Leptodactylus(genus)
02c7fb29-5213-5400-b656-c7898da86082	Leptodactylus gracilis	1	Canonical form exact match	1	Leptodactylus gracilis	Leptodactylus gracilis (Duméril and Bibron, 1840)	Leptodactylus gracilis	Leptodactylus gracilis	0	species	species		Leptodactylus gracilis (Duméril and Bibron, 1840)	0.988	9575060a7cf52e0e560409f5eba92cfb	Animalia(kingdom), Chordata(phylum), Amphibia(class), Anura(order), Leptodactylidae(family), Leptodactylus(genus), Leptodactylus gracilis(species)
eebe34e0-fcb3-525c-948c-79b44fb92ec6	Leptodactylus griseigularis	1	Canonical form exact match	1	Leptodactylus griseigularis	Leptodactylus griseigularis (Henle, 1981)	Leptodactylus griseigularis	Leptodactylus griseigularis	0	species	species		Leptodactylus griseigularis (Henle, 1981)	0.988	95cf0659165c91e01ad28e7346193f36	Animalia(kingdom), Chordata(phylum), Amphibia(class), Anura(order), Leptodactylidae(family), Leptodactylus(genus), Leptodactylus griseigularis(species)
61c07328-eab6-559b-bb23-f5f877e70f90	Leptodactylus knudseni	1	Canonical form exact match	1	Leptodactylus knudseni	Leptodactylus knudseni Heyer, 1972	Leptodactylus knudseni	Leptodactylus knudseni	0	species	species		Leptodactylus knudseni Heyer, 1972	0.988	fd8ec3ae51c8fc18ae74c52999d98938	Animalia(kingdom), Chordata(phylum), Amphibia(class), Anura(order), Leptodactylidae(family), Leptodactylus(genus), Leptodactylus knudseni(species)
8e60e35f-33ef-506f-805d-4ce44c9f688b	Leptodactylus labyrinthicus	1	Canonical form exact match	1	Leptodactylus labyrinthicus	Leptodactylus labyrinthicus (Spix, 1824)	Leptodactylus labyrinthicus	Leptodactylus labyrinthicus	0	species	species		Leptodactylus labyrinthicus (Spix, 1824)	0.988	a02c6b0cbf5ecb313c36c0930de26d1d	Animalia(kingdom), Chordata(phylum), Amphibia(class), Anura(order), Leptodactylidae(family), Leptodactylus(genus), Leptodactylus labyrinthicus(species)
6383eb2b-14ee-59f6-a5bd-9f504ac4af43	Leptodactylus leptodactyloides	1	Canonical form exact match	1	Leptodactylus leptodactyloides	Leptodactylus leptodactyloides (Andersson, 1945)	Leptodactylus leptodactyloides	Leptodactylus leptodactyloides	0	species	species		Leptodactylus leptodactyloides (Andersson, 1945)	0.988	79d6648153c6096a03564c2af47e8a24	Animalia(kingdom), Chordata(phylum), Amphibia(class), Anura(order), Leptodactylidae(family), Leptodactylus(genus), Leptodactylus leptodactyloides(species)
c3da8088-8e86-5fef-b234-683ce51618b8	Leptodactylus longirostris	1	Canonical form exact match	1	Leptodactylus longirostris	Leptodactylus longirostris Boulenger, 1882	Leptodactylus longirostris	Leptodactylus longirostris	0	species	species		Leptodactylus longirostris Boulenger, 1882	0.988	d6ef9529cb32e57c43b6a2e0cc6acaec	Animalia(kingdom), Chordata(phylum), Amphibia(class), Anura(order), Leptodactylidae(family), Leptodactylus(genus), Leptodactylus longirostris(species)
bd9cc6d8-abc9-5b94-abe4-66fc99ad22c9	Leptodactylus melanonotus	1	Canonical form exact match	1	Leptodactylus melanonotus	Leptodactylus melanonotus (Hallowell, 1861)	Leptodactylus melanonotus	Leptodactylus melanonotus	0	species	species		Leptodactylus melanonotus (Hallowell, 1861)	0.988	6aa11028b0f0576c50feb9314326cbdd	Animalia(kingdom), Chordata(phylum), Amphibia(class), Anura(order), Leptodactylidae(family), Leptodactylus(genus), Leptodactylus melanonotus(species)
5b92e6c8-e794-5076-bbf5-ce51768995c2	Leptodactylus myersi	1	Canonical form exact match	1	Leptodactylus myersi	Leptodactylus myersi Heyer, 1995	Leptodactylus myersi	Leptodactylus myersi	0	species	species		Leptodactylus myersi Heyer, 1995	0.988	659ac1c257a2bc6af76584a495053834	Animalia(kingdom), Chordata(phylum), Amphibia(class), Anura(order), Leptodactylidae(family), Leptodactylus(genus), Leptodactylus myersi(species)
1ef56e55-74be-5178-95d3-903e0f10082f	Leptodactylus mystaceus	1	Canonical form exact match	1	Leptodactylus mystaceus	Leptodactylus mystaceus (Spix, 1824)	Leptodactylus mystaceus	Leptodactylus mystaceus	0	species	species		Leptodactylus mystaceus (Spix, 1824)	0.988	f9019b1a8a600c2fc56460688123a7bd	Animalia(kingdom), Chordata(phylum), Amphibia(class), Anura(order), Leptodactylidae(family), Leptodactylus(genus), Leptodactylus mystaceus(species)
9ea7f3ae-8377-59f1-a3e2-8915300fff8a	Leptodactylus mystacinus	1	Canonical form exact match	1	Leptodactylus mystacinus	Leptodactylus mystacinus (Burmeister, 1861)	Leptodactylus mystacinus	Leptodactylus mystacinus	0	species	species		Leptodactylus mystacinus (Burmeister, 1861)	0.988	befdf1833c7edae8788909c24b6d3d7e	Animalia(kingdom), Chordata(phylum), Amphibia(class), Anura(order), Leptodactylidae(family), Leptodactylus(genus), Leptodactylus mystacinus(species)
269e8b42-117b-509d-a8f0-04faa2c2542d	Leptodactylus notoaktites	1	Canonical form exact match	1	Leptodactylus notoaktites	Leptodactylus notoaktites Heyer, 1978	Leptodactylus notoaktites	Leptodactylus notoaktites	0	species	species		Leptodactylus notoaktites Heyer, 1978	0.988	f94c557a82e4121db9d35b0e5bba6c8c	Animalia(kingdom), Chordata(phylum), Amphibia(class), Anura(order), Leptodactylidae(family), Leptodactylus(genus), Leptodactylus notoaktites(species)
e2358eb7-01c8-5198-965d-83f4bbd03f80	Leptodactylus ocellatus	1	Canonical form exact match	1	Leptodactylus ocellatus	Leptodactylus ocellatus (Linnaeus, 1758)	Leptodactylus ocellatus	Leptodactylus ocellatus	0	species	species		Leptodactylus ocellatus (Linnaeus, 1758)	0.988	3c844f63107886ccd992c77ed1f00e1c	Animalia(kingdom), Chordata(phylum), Amphibia(class), Anura(order), Leptodactylidae(family), Leptodactylus(genus), Leptodactylus ocellatus(species)
c15081cc-5f4c-57cb-aa0d-fb8746b1987d	Leptodactylus pallidirostris	1	Canonical form exact match	1	Leptodactylus pallidirostris	Leptodactylus pallidirostris Lutz, 1930	Leptodactylus pallidirostris	Leptodactylus pallidirostris	0	species	species	synonym	Leptodactylus validus Garman, 1888	0.988	6c92fc0e220579c29569cc79e7ede036	Animalia(kingdom), Chordata(phylum), Amphibia(class), Anura(order), Leptodactylidae(family), Leptodactylus(genus), Leptodactylus validus(species)
328f398f-3221-57dd-97b8-6fba773f7d2f	Leptodactylus pentadactylus	1	Canonical form exact match	1	Leptodactylus pentadactylus	Leptodactylus pentadactylus (Laurenti, 1768)	Leptodactylus pentadactylus	Leptodactylus pentadactylus	0	species	species		Leptodactylus pentadactylus (Laurenti, 1768)	0.988	3099d797f2801548a3ac1bc862dd2ba1	Animalia(kingdom), Chordata(phylum), Amphibia(class), Anura(order), Leptodactylidae(family), Leptodactylus(genus), Leptodactylus pentadactylus(species)
c8ab521a-7f07-5f76-90a1-88d891687409	Leptodactylus plaumanni	1	Canonical form exact match	1	Leptodactylus plaumanni	Leptodactylus plaumanni Ahl, 1936	Leptodactylus plaumanni	Leptodactylus plaumanni	0	species	species		Leptodactylus plaumanni Ahl, 1936	0.988	fa5020284f39f155d813ba101453f68f	Animalia(kingdom), Chordata(phylum), Amphibia(class), Anura(order), Leptodactylidae(family), Leptodactylus(genus), Leptodactylus plaumanni(species)
dc629ab4-1818-5d7d-bdd1-6d227f73bcd0	Leptodactylus podicipinus	1	Canonical form exact match	1	Leptodactylus podicipinus	Leptodactylus podicipinus (Cope, 1862)	Leptodactylus podicipinus	Leptodactylus podicipinus	0	species	species		Leptodactylus podicipinus (Cope, 1862)	0.988	6f0ea2524f554c97671726ac4688c065	Animalia(kingdom), Chordata(phylum), Amphibia(class), Anura(order), Leptodactylidae(family), Leptodactylus(genus), Leptodactylus podicipinus(species)
bc75c041-dbdc-5bdb-8901-04d8860750ca	Leptodactylus rhodomystax	1	Canonical form exact match	1	Leptodactylus rhodomystax	Leptodactylus rhodomystax Boulenger, 1884	Leptodactylus rhodomystax	Leptodactylus rhodomystax	0	species	species		Leptodactylus rhodomystax Boulenger, 1884	0.988	a08fb201015d9b8209c9446ff691cf63	Animalia(kingdom), Chordata(phylum), Amphibia(class), Anura(order), Leptodactylidae(family), Leptodactylus(genus), Leptodactylus rhodomystax(species)
714019b9-7ed9-58f0-b058-f4cb8f88b100	Leptodactylus rhodonotus	1	Canonical form exact match	1	Leptodactylus rhodonotus	Leptodactylus rhodonotus (Günther, 1869)	Leptodactylus rhodonotus	Leptodactylus rhodonotus	0	species	species		Leptodactylus rhodonotus (Günther, 1869)	0.988	cce8978bce9431588b41d5dd5769e1d6	Animalia(kingdom), Chordata(phylum), Amphibia(class), Anura(order), Leptodactylidae(family), Leptodactylus(genus), Leptodactylus rhodonotus(species)
e1bffc86-c364-52da-9ccb-d13f814097d5	Leptodactylus riveroi	1	Canonical form exact match	1	Leptodactylus riveroi	Leptodactylus riveroi Heyer and Pyburn, 1983	Leptodactylus riveroi	Leptodactylus riveroi	0	species	species		Leptodactylus riveroi Heyer and Pyburn, 1983	0.988	e030944c612aab035917e60f35536197	Animalia(kingdom), Chordata(phylum), Amphibia(class), Anura(order), Leptodactylidae(family), Leptodactylus(genus), Leptodactylus riveroi(species)
8d08d702-3d8c-5f99-83e9-b43a84831b7c	Leptodactylus silvanimbus	1	Canonical form exact match	1	Leptodactylus silvanimbus	Leptodactylus silvanimbus McCranie, Wilson and Porras, 1980	Leptodactylus silvanimbus	Leptodactylus silvanimbus	0	species	species		Leptodactylus silvanimbus McCranie, Wilson and Porras, 1980	0.988	921f23b80e9f5eac3a66cb91adc3478b	Animalia(kingdom), Chordata(phylum), Amphibia(class), Anura(order), Leptodactylidae(family), Leptodactylus(genus), Leptodactylus silvanimbus(species)
730ba9b9-21c8-52d9-ae44-ec656af9b085	Leptodactylus spixi	1	Canonical form exact match	1	Leptodactylus spixi	Leptodactylus spixi Heyer, 1983	Leptodactylus spixi	Leptodactylus spixi	0	species	species		Leptodactylus spixi Heyer, 1983	0.988	542edcd1baa46cc4351adb441e162079	Animalia(kingdom), Chordata(phylum), Amphibia(class), Anura(order), Leptodactylidae(family), Leptodactylus(genus), Leptodactylus spixi(species)
08f9b5b5-624e-5af5-9fdf-3450c1d3835c	Leptodactylus stenodema	1	Canonical form exact match	1	Leptodactylus stenodema	Leptodactylus stenodema Jiménez de la Espada, 1875	Leptodactylus stenodema	Leptodactylus stenodema	0	species	species		Leptodactylus stenodema Jiménez de la Espada, 1875	0.988	dd9a7c3625626ce38d82ce4fbde731bd	Animalia(kingdom), Chordata(phylum), Amphibia(class), Anura(order), Leptodactylidae(family), Leptodactylus(genus), Leptodactylus stenodema(species)
7694d68d-5dd9-5b9d-b1dc-9d9b1a54194f	Leptodactylus validus	1	Canonical form exact match	1	Leptodactylus validus	Leptodactylus validus Garman, 1888	Leptodactylus validus	Leptodactylus validus	0	species	species		Leptodactylus validus Garman, 1888	0.988	d8ce21f0be3bd941201d507ede987815	Animalia(kingdom), Chordata(phylum), Amphibia(class), Anura(order), Leptodactylidae(family), Leptodactylus(genus), Leptodactylus validus(species)
21b9743c-bea7-5ad6-8526-9b5a9c1cb04f	Leptodactylus vastus	1	Canonical form exact match	1	Leptodactylus vastus	Leptodactylus vastus Lutz, 1930	Leptodactylus vastus	Leptodactylus vastus	0	species	species		Leptodactylus vastus Lutz, 1930	0.988	a24349f95a58af83af2e1d2e2a732c3a	Animalia(kingdom), Chordata(phylum), Amphibia(class), Anura(order), Leptodactylidae(family), Leptodactylus(genus), Leptodactylus vastus(species)
9de8c6e5-1289-55a8-8db2-2b346f91e19f	Leptodactylus wagneri	1	Canonical form exact match	1	Leptodactylus wagneri	Leptodactylus wagneri (Peters, 1862)	Leptodactylus wagneri	Leptodactylus wagneri	0	species	species		Leptodactylus wagneri (Peters, 1862)	0.988	1c9c79738ed4d21d82286b1883c32e4f	Animalia(kingdom), Chordata(phylum), Amphibia(class), Anura(order), Leptodactylidae(family), Leptodactylus(genus), Leptodactylus wagneri(species)
900d7a46-590f-5b3b-8332-1b7a3b192831	Leptodactylus wagneriA	1	Canonical form exact match	1	Leptodactylus wagneriA	Leptodactylus wagneri (Peters, 1862)	Leptodactylus wagneri	Leptodactylus wagneri	0	species	species		Leptodactylus wagneri (Peters, 1862)	0.75	1c9c79738ed4d21d82286b1883c32e4f	Animalia(kingdom), Chordata(phylum), Amphibia(class), Anura(order), Leptodactylidae(family), Leptodactylus(genus), Leptodactylus wagneri(species)
c65413cb-445c-53ab-905b-8cd7624f342a	Leptodactylus wagneriB	1	Canonical form exact match	1	Leptodactylus wagneriB	Leptodactylus wagneri (Peters, 1862)	Leptodactylus wagneri	Leptodactylus wagneri	0	species	species		Leptodactylus wagneri (Peters, 1862)	0.75	1c9c79738ed4d21d82286b1883c32e4f	Animalia(kingdom), Chordata(phylum), Amphibia(class), Anura(order), Leptodactylidae(family), Leptodactylus(genus), Leptodactylus wagneri(species)
ff310ecd-c9f9-5571-8d21-3b566f381092	Leptodactylus wagneriC	1	Canonical form exact match	1	Leptodactylus wagneriC	Leptodactylus wagneri (Peters, 1862)	Leptodactylus wagneri	Leptodactylus wagneri	0	species	species		Leptodactylus wagneri (Peters, 1862)	0.75	1c9c79738ed4d21d82286b1883c32e4f	Animalia(kingdom), Chordata(phylum), Amphibia(class), Anura(order), Leptodactylidae(family), Leptodactylus(genus), Leptodactylus wagneri(species)
fac95bf8-62b8-512d-a116-9f656135ec5e	Leptodactylus wagneriE	1	Canonical form exact match	1	Leptodactylus wagneriE	Leptodactylus wagneri (Peters, 1862)	Leptodactylus wagneri	Leptodactylus wagneri	0	species	species		Leptodactylus wagneri (Peters, 1862)	0.75	1c9c79738ed4d21d82286b1883c32e4f	Animalia(kingdom), Chordata(phylum), Amphibia(class), Anura(order), Leptodactylidae(family), Leptodactylus(genus), Leptodactylus wagneri(species)
b75b0ba7-c118-522e-b2fa-b8de74daed76	Leptodactylus wagneriF	1	Canonical form exact match	1	Leptodactylus wagneriF	Leptodactylus wagneri (Peters, 1862)	Leptodactylus wagneri	Leptodactylus wagneri	0	species	species		Leptodactylus wagneri (Peters, 1862)	0.75	1c9c79738ed4d21d82286b1883c32e4f	Animalia(kingdom), Chordata(phylum), Amphibia(class), Anura(order), Leptodactylidae(family), Leptodactylus(genus), Leptodactylus wagneri(species)
61a97bff-2ba8-5021-8d4e-fac8ef37b8c4	Leptodactylus wagneriH	1	Canonical form exact match	1	Leptodactylus wagneriH	Leptodactylus wagneri (Peters, 1862)	Leptodactylus wagneri	Leptodactylus wagneri	0	species	species		Leptodactylus wagneri (Peters, 1862)	0.75	1c9c79738ed4d21d82286b1883c32e4f	Animalia(kingdom), Chordata(phylum), Amphibia(class), Anura(order), Leptodactylidae(family), Leptodactylus(genus), Leptodactylus wagneri(species)
34a93b78-0ba7-59c6-87e2-199c405acb7c	Leptodactylus wagneriI	1	Canonical form exact match	1	Leptodactylus wagneriI	Leptodactylus wagneri (Peters, 1862)	Leptodactylus wagneri	Leptodactylus wagneri	0	species	species		Leptodactylus wagneri (Peters, 1862)	0.75	1c9c79738ed4d21d82286b1883c32e4f	Animalia(kingdom), Chordata(phylum), Amphibia(class), Anura(order), Leptodactylidae(family), Leptodactylus(genus), Leptodactylus wagneri(species)
33e4d7d7-e7ee-5ebe-8dad-e83c0358e2e2	Leptodactylus wagneriJ	1	Canonical form exact match	1	Leptodactylus wagneriJ	Leptodactylus wagneri (Peters, 1862)	Leptodactylus wagneri	Leptodactylus wagneri	0	species	species		Leptodactylus wagneri (Peters, 1862)	0.75	1c9c79738ed4d21d82286b1883c32e4f	Animalia(kingdom), Chordata(phylum), Amphibia(class), Anura(order), Leptodactylidae(family), Leptodactylus(genus), Leptodactylus wagneri(species)
adf80b30-d2d3-5895-9e83-f01fc522e8f3	Leptodiscus	1	Canonical form fuzzy match	1	Leptodiscus	Cleptodiscus	Leptodiscus	Cleptodiscus	2		genus		Cleptodiscus	0.5	33742943	Animalia(kingdom), Platyhelminthes(phylum), Trematoda(class), Plagiorchiida(order), Cladorchiidae(family), Cleptodiscus(genus)
56eefcc1-92a2-5d6c-9568-ecb2065ed979	Leptodiscus larvalis	1	No match	0	Leptodiscus larvalis					species						
8f6a0b66-29cf-5fb1-8ce5-914c8e58df5d	Leptolalax arayai	1	Canonical form exact match	1	Leptolalax arayai	Leptolalax arayai Matsui, 1997	Leptolalax arayai	Leptolalax arayai	0	species	species		Leptolalax arayai Matsui, 1997	0.988	6379ecef35a54cbc44b0e1249a6e01a6	Animalia(kingdom), Chordata(phylum), Amphibia(class), Anura(order), Megophryidae(family), Leptolalax(genus), Leptolalax arayai(species)
89bf105f-5189-54b3-aba0-749b5a427841	Leptolalax bourreti	1	Canonical form exact match	1	Leptolalax bourreti	Leptolalax bourreti Dubois, 1983	Leptolalax bourreti	Leptolalax bourreti	0	species	species		Leptolalax bourreti Dubois, 1983	0.988	f3a910a27e333ffdf1ea27e2f056be64	Animalia(kingdom), Chordata(phylum), Amphibia(class), Anura(order), Megophryidae(family), Leptolalax(genus), Leptolalax bourreti(species)
